"","avg_price_per_room","lead_time","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","agent","company","days_in_waiting_list","customer_type","required_car_parking_spaces","total_of_special_requests","arrival_date","arrival_date_num","near_christmas","near_new_years","historical_adr"
"15013",182.5,62,2,5,2,0,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"d","d",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-20,2017.63287671233,0,0,161.487314910119
"15014",164.71,29,2,5,2,0,0,"breakfast_and_one_other_meal","gbr","offline_travel_agent","ta_to",0,0,0,"d","d",0,"cynthia_worsley","not_applicable",0,"group",0,0,2017-08-20,2017.63287671233,0,0,161.487314910119
"15015",143.73,296,2,5,2,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"reema_el_tamer","not_applicable",0,"transient",1,0,2017-08-20,2017.63287671233,0,0,161.487314910119
"15016",291.43,83,2,5,3,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"c","c",0,"skye_fernandez","not_applicable",0,"transient",1,0,2017-08-20,2017.63287671233,0,0,161.487314910119
"15017",227.06,129,2,5,2,1,0,"breakfast_lunch_and_dinner","prt","offline_travel_agent","ta_to",0,0,0,"a","a",2,"evan_hale","not_applicable",0,"transient",0,2,2017-08-20,2017.63287671233,0,0,161.487314910119
"15018",180.18,227,2,5,2,2,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"c","c",1,"lia_nauth","not_applicable",0,"transient",0,0,2017-08-20,2017.63287671233,0,0,161.487314910119
"15019",190.35,31,2,5,3,0,0,"bed_and_breakfast","rou","offline_travel_agent","ta_to",0,0,0,"d","d",1,"richard_kashino","not_applicable",0,"transient",0,1,2017-08-20,2017.63287671233,0,0,161.487314910119
"15020",121.5,191,2,5,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"d","d",0,"lance_hitchcock","not_applicable",0,"contract",0,2,2017-08-20,2017.63287671233,0,0,161.487314910119
"15021",207.5,184,4,5,2,1,0,"breakfast_and_one_other_meal","prt","direct","direct",0,0,0,"d","d",2,"alexander_drake","not_applicable",0,"transient",0,2,2017-08-20,2017.63287671233,0,0,161.487314910119
"15022",257.5,184,4,5,2,1,0,"breakfast_and_one_other_meal","prt","direct","direct",0,0,0,"d","d",2,"alexander_drake","not_applicable",0,"transient",0,2,2017-08-20,2017.63287671233,0,0,161.487314910119
"15023",235,184,4,5,2,1,0,"breakfast_and_one_other_meal","prt","direct","direct",0,0,0,"d","d",1,"alexander_drake","not_applicable",0,"transient",0,3,2017-08-20,2017.63287671233,0,0,161.487314910119
"15024",172.4,165,4,6,2,0,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"d","d",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-20,2017.63287671233,0,0,161.487314910119
"15025",275.4,268,4,6,2,2,0,"breakfast_and_one_other_meal","pol","direct","direct",0,0,0,"g","g",1,"alexander_drake","not_applicable",0,"transient",0,2,2017-08-20,2017.63287671233,0,0,161.487314910119
"15026",225.6,106,2,5,3,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"reema_el_tamer","not_applicable",0,"transient",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15027",157.28,184,1,5,3,0,0,"breakfast_lunch_and_dinner","prt","offline_travel_agent","ta_to",1,0,1,"a","a",0,"skye_fernandez","not_applicable",0,"transient",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15028",181.18,309,1,2,2,0,0,"breakfast_and_one_other_meal","esp","online_travel_agent","direct",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15029",228,4,1,0,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"d","d",0,"alexander_drake","not_applicable",0,"transient",1,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15030",268.3,5,1,0,2,0,0,"breakfast_and_one_other_meal","prt","direct","direct",0,0,0,"e","h",1,"alexander_drake","not_applicable",0,"transient",1,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15031",299,30,1,0,2,0,0,"bed_and_breakfast","esp","direct","direct",0,0,0,"f","f",0,"alexander_drake","not_applicable",0,"transient",1,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15032",253,4,1,1,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15033",182,19,1,1,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15034",229,3,1,1,2,2,0,"bed_and_breakfast","nld","online_travel_agent","ta_to",0,0,0,"c","c",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15035",186.68,45,1,1,3,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","a",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15036",224,12,1,1,2,0,0,"bed_and_breakfast","bra","online_travel_agent","ta_to",0,0,0,"a","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,3,2017-08-21,2017.63561643836,0,0,159.118227463419
"15037",274.67,7,1,2,2,0,0,"breakfast_and_one_other_meal","esp","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15038",210,19,1,2,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15039",168,18,1,3,2,0,0,"bed_and_breakfast","cn","online_travel_agent","ta_to",0,0,0,"a","a",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15040",256,12,1,3,2,0,0,"breakfast_and_one_other_meal","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15041",264,191,1,3,2,2,0,"breakfast_and_one_other_meal","gbr","online_travel_agent","ta_to",0,0,0,"c","c",0,"devin_rivera_borrego","not_applicable",0,"transient",0,3,2017-08-21,2017.63561643836,0,0,159.118227463419
"15042",242.84,42,1,3,2,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"lia_nauth","not_applicable",0,"transient",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15043",205,62,1,3,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"reema_el_tamer","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15044",218.8,209,1,4,2,0,0,"breakfast_and_one_other_meal","prt","direct","direct",0,0,0,"e","e",1,"alexander_drake","not_applicable",0,"transient",1,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15045",234,169,1,4,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"e","e",2,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15046",156.25,212,1,4,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",4,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15047",210,7,1,4,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15048",310,83,1,4,2,0,0,"breakfast_lunch_and_dinner","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"skye_fernandez","not_applicable",0,"transient",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15049",310,83,1,4,2,0,0,"breakfast_lunch_and_dinner","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"skye_fernandez","not_applicable",0,"transient",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15050",262.5,48,1,5,2,1,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"d","d",0,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15051",230,26,1,5,2,0,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15052",187.88,221,2,5,2,1,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"g","g",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15053",132.86,154,2,5,2,0,0,"breakfast_and_one_other_meal","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",1,"cynthia_worsley","not_applicable",0,"contract",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15054",167,126,2,5,2,0,0,"breakfast_and_one_other_meal","gbr","offline_travel_agent","ta_to",0,0,0,"d","d",0,"cynthia_worsley","not_applicable",0,"group",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15055",116.5,136,2,5,2,0,0,"bed_and_breakfast","irl","offline_travel_agent","ta_to",0,0,0,"a","e",0,"cynthia_worsley","not_applicable",0,"contract",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15056",166.91,140,2,5,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"reema_el_tamer","not_applicable",0,"transient",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15057",137,20,2,5,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"d","d",0,"cynthia_worsley","not_applicable",0,"contract",0,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15058",192,189,2,5,2,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15059",282.03,315,2,5,2,1,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"e","e",1,"skye_fernandez","not_applicable",0,"transient",1,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15060",282.32,33,2,5,3,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"e","e",0,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-21,2017.63561643836,0,0,159.118227463419
"15061",326.71,27,2,5,3,0,0,"bed_and_breakfast","esp","direct","direct",0,0,0,"f","f",0,"alexander_drake","not_applicable",0,"transient",1,2,2017-08-21,2017.63561643836,0,0,159.118227463419
"15062",240.8,203,2,5,2,0,0,"no_meal_package","esp","direct","direct",0,0,0,"d","d",1,"alexander_drake","not_applicable",0,"transient",0,3,2017-08-21,2017.63561643836,0,0,159.118227463419
"15063",281.43,102,2,5,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"e","e",0,"skye_fernandez","not_applicable",0,"transient",1,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15064",196.5,202,3,6,2,2,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"c","c",1,"lia_nauth","not_applicable",0,"transient",1,0,2017-08-21,2017.63561643836,0,0,159.118227463419
"15065",335,25,0,3,3,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"f","f",1,"not_applicable","not_applicable",0,"transient",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15066",223.6,24,0,5,2,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","direct",0,0,0,"a","a",0,"charles_najera","not_applicable",0,"transient",1,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15067",230,0,0,1,3,0,0,"bed_and_breakfast","che","direct","direct",0,0,0,"f","f",0,"not_applicable","not_applicable",0,"transient",0,0,2017-08-22,2017.63835616438,0,0,156.558648139649
"15068",319,9,0,1,2,2,0,"bed_and_breakfast","esp","direct","direct",0,0,0,"g","g",0,"alexander_drake","not_applicable",0,"transient",1,3,2017-08-22,2017.63835616438,0,0,156.558648139649
"15069",180,0,0,1,2,0,0,"bed_and_breakfast","esp","direct","direct",0,0,0,"f","f",0,"not_applicable","not_applicable",0,"transient",0,0,2017-08-22,2017.63835616438,0,0,156.558648139649
"15070",382,16,0,2,3,1,0,"breakfast_and_one_other_meal","gbr","online_travel_agent","ta_to",0,0,0,"h","h",0,"devin_rivera_borrego","not_applicable",0,"transient",1,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15071",202,75,0,2,1,1,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"d","d",2,"charles_najera","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15072",185.99,23,0,2,2,0,0,"bed_and_breakfast","col","online_travel_agent","ta_to",0,0,0,"a","e",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15073",151.29,1,0,2,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"faalih_al_taheri","not_applicable",0,"transient",0,0,2017-08-22,2017.63835616438,0,0,156.558648139649
"15074",322,20,0,3,3,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"h","h",1,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15075",275.33,10,0,3,2,2,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"c","c",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15076",261,21,0,3,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"e","e",0,"alexander_drake","not_applicable",0,"transient",1,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15077",264,55,0,3,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15078",306.5,10,0,4,2,2,0,"bed_and_breakfast","irl","direct","direct",0,0,0,"g","g",0,"alexander_drake","not_applicable",0,"transient",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15079",118.5,181,0,4,2,0,0,"bed_and_breakfast","cn","offline_travel_agent","ta_to",0,0,0,"a","a",0,"timothy_brown","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15080",162,207,0,5,2,0,0,"bed_and_breakfast","che","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15081",225,134,0,5,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15082",239,134,0,5,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15083",258,220,0,5,2,2,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"g","g",2,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15084",220.75,200,0,5,2,1,0,"breakfast_and_one_other_meal","rou","offline_travel_agent","ta_to",0,0,0,"d","d",0,"javkhlan_khan","not_applicable",0,"transient",1,0,2017-08-22,2017.63835616438,0,0,156.558648139649
"15085",194.64,12,0,5,2,1,0,"breakfast_and_one_other_meal","ltu","online_travel_agent","ta_to",0,0,0,"a","b",1,"charles_najera","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15086",170.38,218,1,5,2,0,0,"breakfast_and_one_other_meal","irl","direct","direct",0,0,0,"a","a",1,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15087",279.33,25,1,5,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",1,3,2017-08-22,2017.63835616438,0,0,156.558648139649
"15088",253.65,34,1,5,3,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15089",138.38,225,1,5,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","a",0,"alexander_drake","not_applicable",0,"transient",0,0,2017-08-22,2017.63835616438,0,0,156.558648139649
"15090",330.57,34,2,5,2,1,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"e","f",1,"jawaad_el_shahid","not_applicable",0,"transient",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15091",210,9,2,5,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-22,2017.63835616438,0,0,156.558648139649
"15092",124.54,211,2,7,2,0,0,"bed_and_breakfast","est","direct","direct",0,0,0,"a","a",0,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15093",241.75,50,2,8,2,0,0,"bed_and_breakfast","che","direct","direct",0,0,0,"d","a",0,"alexander_drake","not_applicable",0,"transient",1,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15094",208.28,108,2,8,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"e","e",0,"dareyan_manning","not_applicable",0,"transient",0,0,2017-08-22,2017.63835616438,0,0,156.558648139649
"15095",207.4,190,2,8,2,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"e","e",2,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-22,2017.63835616438,0,0,156.558648139649
"15096",145,33,0,2,2,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,9,"a","a",0,"not_applicable","lindauer_llc",0,"transient",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15097",152.38,273,0,4,2,0,0,"bed_and_breakfast","prt","direct","ta_to",0,0,1,"a","a",4,"alexander_drake","not_applicable",0,"transient",1,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15098",238,0,0,1,2,1,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"f","f",1,"not_applicable","not_applicable",0,"transient",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15099",159.2,1,0,1,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"d","d",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15100",135,37,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","a",0,"not_applicable","lindauer_llc",0,"transient",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15101",189,3,0,1,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-23,2017.64109589041,0,0,153.890804387374
"15102",209,1,0,1,2,0,0,"bed_and_breakfast","che","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-23,2017.64109589041,0,0,153.890804387374
"15103",289,47,0,2,2,2,0,"bed_and_breakfast","esp","direct","direct",0,0,0,"c","c",0,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15104",228.84,71,0,4,2,0,0,"breakfast_and_one_other_meal","ita","online_travel_agent","ta_to",0,0,0,"a","a",0,"james_richards","not_applicable",0,"transient",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15105",262,42,0,4,2,0,0,"breakfast_and_one_other_meal","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15106",239.6,58,0,4,2,0,0,"breakfast_and_one_other_meal","esp","online_travel_agent","ta_to",0,0,0,"d","d",0,"dominic_carruthers","not_applicable",0,"transient",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15107",123.77,220,0,4,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","a",0,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15108",160,204,0,4,2,0,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15109",265,64,0,4,2,0,0,"bed_and_breakfast","usa","direct","direct",0,0,0,"e","e",2,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15110",251,30,1,4,2,0,0,"bed_and_breakfast","deu","direct","direct",0,0,0,"d","d",0,"alexander_drake","not_applicable",0,"transient",1,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15111",207.52,34,2,4,2,0,0,"breakfast_and_one_other_meal","gbr","online_travel_agent","ta_to",0,0,0,"d","a",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15112",328.33,92,2,4,3,2,0,"bed_and_breakfast","usa","direct","direct",0,0,0,"h","h",0,"alexander_drake","not_applicable",0,"transient",0,2,2017-08-23,2017.64109589041,0,0,153.890804387374
"15113",266.43,250,2,4,2,1,0,"breakfast_and_one_other_meal","esp","direct","direct",0,0,0,"g","g",1,"alexander_drake","not_applicable",0,"transient",1,2,2017-08-23,2017.64109589041,0,0,153.890804387374
"15114",225.67,10,2,4,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","i",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-23,2017.64109589041,0,0,153.890804387374
"15115",185.46,228,2,5,2,0,1,"breakfast_and_one_other_meal","irl","online_travel_agent","ta_to",0,0,0,"a","a",2,"devin_rivera_borrego","not_applicable",0,"transient_party",0,3,2017-08-23,2017.64109589041,0,0,153.890804387374
"15116",185.46,228,2,5,2,0,0,"breakfast_and_one_other_meal","irl","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,2,2017-08-23,2017.64109589041,0,0,153.890804387374
"15117",231.69,76,2,5,1,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","ta_to",0,0,0,"f","f",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15118",224.25,106,2,5,3,0,0,"breakfast_and_one_other_meal","gbr","offline_travel_agent","ta_to",0,0,0,"d","d",0,"cynthia_worsley","not_applicable",0,"contract",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15119",234.18,47,2,5,3,0,0,"breakfast_and_one_other_meal","bel","offline_travel_agent","ta_to",0,0,0,"d","e",1,"patricia_smith","not_applicable",0,"transient",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15120",146.5,23,2,5,2,0,0,"breakfast_and_one_other_meal","bel","offline_travel_agent","ta_to",0,0,0,"a","a",0,"patricia_smith","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15121",229.19,31,2,5,2,1,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"f","f",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15122",205.18,42,2,7,2,0,0,"bed_and_breakfast","irl","online_travel_agent","ta_to",0,0,0,"e","e",0,"lia_nauth","not_applicable",0,"transient",0,0,2017-08-23,2017.64109589041,0,0,153.890804387374
"15123",158.6,161,3,9,2,0,0,"breakfast_and_one_other_meal","deu","offline_travel_agent","ta_to",0,0,0,"e","e",0,"audray_tucker","not_applicable",0,"transient",0,1,2017-08-23,2017.64109589041,0,0,153.890804387374
"15124",201.6,333,1,3,2,0,0,"breakfast_and_one_other_meal","prt","online_travel_agent","direct",1,0,1,"e","e",2,"devin_rivera_borrego","not_applicable",0,"transient",0,3,2017-08-24,2017.64383561644,0,0,150.760593963584
"15125",274,17,0,2,2,2,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"c","c",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-24,2017.64383561644,0,0,150.760593963584
"15126",315,33,0,3,3,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"e","e",0,"alexander_drake","not_applicable",0,"transient",1,2,2017-08-24,2017.64383561644,0,0,150.760593963584
"15127",311,306,0,3,3,1,0,"breakfast_and_one_other_meal","pol","online_travel_agent","ta_to",0,0,0,"h","h",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-08-24,2017.64383561644,0,0,150.760593963584
"15128",157.42,11,1,3,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","e",0,"charles_najera","not_applicable",0,"transient",0,1,2017-08-24,2017.64383561644,0,0,150.760593963584
"15129",175.56,261,1,3,3,0,0,"breakfast_and_one_other_meal","pol","offline_travel_agent","ta_to",0,0,0,"a","c",1,"betzy_rodriguez","not_applicable",0,"contract",0,0,2017-08-24,2017.64383561644,0,0,150.760593963584
"15130",267,6,1,3,2,0,0,"breakfast_and_one_other_meal","esp","online_travel_agent","ta_to",0,0,0,"d","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-08-24,2017.64383561644,0,0,150.760593963584
"15131",269,5,1,3,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"e","e",0,"devin_rivera_borrego","not_applicable",0,"transient",0,3,2017-08-24,2017.64383561644,0,0,150.760593963584
"15132",293,43,1,3,2,1,0,"bed_and_breakfast","gbr","direct","direct",0,0,0,"f","f",0,"alexander_drake","not_applicable",0,"transient",0,3,2017-08-24,2017.64383561644,0,0,150.760593963584
"15133",204,126,2,3,3,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"dominic_carruthers","not_applicable",0,"transient",0,2,2017-08-24,2017.64383561644,0,0,150.760593963584
"15134",350.75,26,2,4,3,0,0,"no_meal_package","prt","direct","direct",0,0,0,"d","d",1,"alexander_drake","not_applicable",0,"transient",0,1,2017-08-24,2017.64383561644,0,0,150.760593963584
"15135",123.5,148,2,5,2,0,0,"bed_and_breakfast","irl","offline_travel_agent","ta_to",0,0,0,"d","e",0,"lance_hitchcock","not_applicable",0,"transient",0,0,2017-08-24,2017.64383561644,0,0,150.760593963584
"15136",135,99,2,5,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"d","d",0,"cynthia_worsley","not_applicable",0,"contract",0,1,2017-08-24,2017.64383561644,0,0,150.760593963584
"15137",104.85,176,2,5,2,0,0,"bed_and_breakfast","gbr","offline_travel_agent","ta_to",0,0,0,"a","a",0,"lance_hitchcock","not_applicable",0,"contract",0,1,2017-08-24,2017.64383561644,0,0,150.760593963584
